institutionid,scoredate,scoretype,aspectname,scorevalue,ticker,companyname
4988665,2020-11-13,Question,Government Ownership,100,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,IT Security/ Cybersecurity Breaches,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,IT Security/ Cybersecurity Governance,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,IT Security/ Cybersecurity Measures,80,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,IT Security/ Cybersecurity Process & Infrastructure,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Largest Contributions & Expenditures,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Management Ownership,24,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Management Ownership Requirements,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Material Issues for Enterprise Value Creation,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Materiality Analysis,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Non-Executive Chairperson/ Lead Director,100,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Online Strategies & Customers Online,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Privacy Policy: Systems/ Procedures,28,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Reporting on breaches,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Risk Culture,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Risk Governance,20,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Sensitivity Analysis & Stress Testing,70,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Supplier Code of Conduct,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Supplier Risk Management Measures,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Supply Chain Risk Exposure,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Supply Chain Transparency & Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Tax Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Tax Strategy and Governance,25,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Absentee Rate,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Corporate Citizenship Strategy,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Employee Development Programs,40,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Employee Support Programs,15,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Employee Turnover Rate,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Freedom of Association,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Gender Pay Indicators,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Human Capital Return on Investment,69,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Human Rights Assessment,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Human Rights Commitment,20,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Human Rights Due Diligence Process,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Human Rights Mitigation & Remediation,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Long-Term Incentives for Employees,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Philanthropic Contributions,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Return on Employee Development Investment,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Social Reporting - Assurance,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Social Reporting - Coverage,67,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Stakeholder Engagement Governance,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Stakeholder Engagement Implementation,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Stakeholder Engagement Review,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Training & Development Inputs,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Trend of Employee Wellbeing,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Type of Performance Appraisal,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Type of Philanthropic Activities,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Question,Workforce Breakdown: Gender,10,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Dimension,Economic Governance Dimension,23,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Dimension,Environmental Dimension,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Dimension,Social Dimension,10,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Climate Strategy,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Environmental Policy & Management Systems,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Environmental Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Operational Eco-Efficiency,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Packaging,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Anti-crime Policy & Measures,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Brand Management,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Business Ethics,42,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Corporate Governance,72,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Customer Relationship Management,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Information Security/ Cybersecurity & System Availability,16,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Materiality,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Policy Influence,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Privacy Protection,27,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Risk & Crisis Management,26,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Supply Chain Management,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Tax Strategy,34,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Corporate Citizenship & Philanthropy,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Human Capital Development,26,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Human Rights,5,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Labor Practice Indicators,4,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Occupational Health & Safety,8,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Social Reporting,34,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Stakeholder Engagement,0,ALL,Aristocrat Leisure Limited
4988665,2020-11-13,Criteria,Talent Attraction & Retention,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,S&P Global ESG Score,S&P Global ESG Score,30,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Climate Risk Assessment - Transition Risks,13,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Climate Risk Management,41,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Climate-Related Management Incentives,41,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Climate-Related Scenario Analysis,12,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Coverage of Environmental Management Policy,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Direct Greenhouse Gas Emissions (Scope 1),10,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,EMS: Certification/ Audit/ Verification,31,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Emissions Reduction Targets,51,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Energy Consumption,16,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Environmental Reporting - Coverage,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Food Loss & Waste Commitment,,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Food Loss & Waste Impact,,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Indirect Greenhouse Gas Emissions (Scope 2),27,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Indirect Greenhouse Gas Emissions (Scope 3),47,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Packaging Commitment,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Packaging Materials,25,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Physical Climate Risk Adaptation,2,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Plastic Packaging,19,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Sustainability Reporting Assurance,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,TCFD Disclosure,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Waste Disposal,19,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Water Consumption,17,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Anti-Competitive Practices,51,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Board Average Tenure,49,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Board Diversity Policy,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Board Effectiveness,60,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Board Gender Diversity,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Board Industry Experience,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Board Type,91,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Brand Management Metrics,34,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Brand Strategy & Sustainability Strategy,39,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Breaches of Customer Privacy: Complaints,29,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,CEO Compensation - Long-Term Performance Alignment,68,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,CEO Compensation - Success Metrics,50,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,CEO-to-Employee Pay Ratio,86,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Codes of Conduct,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Codes of Conduct: Coverage,10,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Codes of Conduct: Systems/ Procedures,56,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Contributions & Other Spending,19,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Corruption & Bribery,60,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Corruption & Bribery Cases,45,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Crime Prevention: Business Policy/ Procedures,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Crime Prevention: Provision of Training,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Critical Supplier Identification,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Customer Privacy Information,64,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Customer Satisfaction Measurement,16,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Dual Class Shares,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,ESG Integration in SCM Strategy,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Effective Tax Rate,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Emerging Risks,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Family Ownership,,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Government Ownership,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,IT Security/ Cybersecurity Breaches,45,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,IT Security/ Cybersecurity Governance,14,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,IT Security/ Cybersecurity Measures,80,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,IT Security/ Cybersecurity Process & Infrastructure,22,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Largest Contributions & Expenditures,17,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Management Ownership,31,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Management Ownership Requirements,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Material Issues for Enterprise Value Creation,27,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Materiality Analysis,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Non-Executive Chairperson/ Lead Director,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Online Strategies & Customers Online,32,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Privacy Policy: Systems/ Procedures,17,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Reporting on breaches,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Risk Culture,28,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Risk Governance,20,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Sensitivity Analysis & Stress Testing,70,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Supplier Code of Conduct,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Supplier Risk Management Measures,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Supply Chain Risk Exposure,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Supply Chain Transparency & Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Tax Reporting,10,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Tax Strategy and Governance,48,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Absentee Rate,14,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Corporate Citizenship Strategy,60,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Discrimination & Harassment,50,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Employee Development Programs,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Employee Support Programs,15,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Employee Turnover Rate,18,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Freedom of Association,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Gender Pay Indicators,18,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Hiring,10,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Human Capital Return on Investment,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Human Rights Assessment,41,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Human Rights Commitment,84,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Human Rights Due Diligence Process,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Human Rights Mitigation & Remediation,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Long-Term Incentives for Employees,13,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,People Analytics,58,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Philanthropic Contributions,19,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Social Reporting - Assurance,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Social Reporting - Coverage,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Stakeholder Engagement Governance,18,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Stakeholder Engagement Implementation,29,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Stakeholder Engagement Review,43,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Strategic Workforce Planning,55,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Training & Development Inputs,25,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Trend of Employee Wellbeing,40,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Type of Performance Appraisal,23,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Type of Philanthropic Activities,58,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Workforce Breakdown: Gender,35,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Workforce Breakdown: Other Minorities,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Workforce Breakdown: Race/ Ethnicity & Nationality,25,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Dimension,Economic Governance Dimension,34,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Dimension,Environmental Dimension,18,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Dimension,Social Dimension,32,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Climate Strategy,38,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Environmental Policy & Management Systems,20,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Environmental Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Food Loss & Waste,,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Operational Eco-Efficiency,18,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Packaging,15,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Anti-crime Policy & Measures,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Brand Management,36,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Business Ethics,56,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Corporate Governance,72,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Customer Relationship Management,23,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Information Security/ Cybersecurity & System Availability,36,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Materiality,19,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Policy Influence,18,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Privacy Protection,36,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Risk & Crisis Management,34,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Supply Chain Management,13,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Tax Strategy,48,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Corporate Citizenship & Philanthropy,49,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Human Capital Development,37,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Human Rights,31,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Labor Practice Indicators,23,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Occupational Health & Safety,14,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Social Reporting,50,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Stakeholder Engagement,29,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Criteria,Talent Attraction & Retention,27,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,S&P Global ESG Score,S&P Global ESG Score,18,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Climate Risk Assessment - Transition Risks,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Climate Risk Management,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Climate-Related Management Incentives,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Climate-Related Scenario Analysis,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Coverage of Environmental Management Policy,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Direct Greenhouse Gas Emissions (Scope 1),10,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,EMS: Certification/ Audit/ Verification,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Emissions Reduction Targets,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Energy Consumption,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Environmental Reporting - Coverage,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Food Loss & Waste Commitment,,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Food Loss & Waste Impact,,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Indirect Greenhouse Gas Emissions (Scope 2),27,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Indirect Greenhouse Gas Emissions (Scope 3),47,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Packaging Commitment,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Packaging Materials,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Physical Climate Risk Adaptation,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Plastic Packaging,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Sustainability Reporting Assurance,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,TCFD Disclosure,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Waste Disposal,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Water Consumption,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Anti-Competitive Practices,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Board Average Tenure,49,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Board Diversity Policy,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Board Effectiveness,60,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Board Gender Diversity,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Board Industry Experience,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Board Type,91,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Brand Management Metrics,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Brand Strategy & Sustainability Strategy,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Breaches of Customer Privacy: Complaints,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,CEO Compensation - Long-Term Performance Alignment,68,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,CEO Compensation - Success Metrics,50,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,CEO-to-Employee Pay Ratio,86,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Codes of Conduct,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Codes of Conduct: Coverage,10,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Codes of Conduct: Systems/ Procedures,56,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Contributions & Other Spending,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Corruption & Bribery,60,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Corruption & Bribery Cases,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Crime Prevention: Business Policy/ Procedures,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Crime Prevention: Provision of Training,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Critical Supplier Identification,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Customer Privacy Information,64,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Customer Satisfaction Measurement,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Dual Class Shares,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,ESG Integration in SCM Strategy,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Effective Tax Rate,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Emerging Risks,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Family Ownership,,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Government Ownership,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,IT Security/ Cybersecurity Breaches,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,IT Security/ Cybersecurity Governance,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,IT Security/ Cybersecurity Measures,80,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,IT Security/ Cybersecurity Process & Infrastructure,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Largest Contributions & Expenditures,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Management Ownership,31,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Management Ownership Requirements,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Material Issues for Enterprise Value Creation,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Materiality Analysis,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Non-Executive Chairperson/ Lead Director,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Online Strategies & Customers Online,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Privacy Policy: Systems/ Procedures,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Reporting on breaches,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Risk Culture,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Risk Governance,20,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Sensitivity Analysis & Stress Testing,70,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Supplier Code of Conduct,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Supplier Risk Management Measures,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Supply Chain Risk Exposure,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Supply Chain Transparency & Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Tax Reporting,10,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Tax Strategy and Governance,48,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Absentee Rate,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Corporate Citizenship Strategy,60,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Discrimination & Harassment,50,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Employee Development Programs,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Employee Support Programs,15,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Employee Turnover Rate,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Freedom of Association,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Gender Pay Indicators,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Hiring,10,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Human Capital Return on Investment,100,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Human Rights Assessment,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Human Rights Commitment,84,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Human Rights Due Diligence Process,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Human Rights Mitigation & Remediation,0,ALL,Aristocrat Leisure Limited
4988665,2021-11-12,Question,Long-Term Incentives for Employees,0,ALL,Aristocrat Leisure Limited
